,national_qr,international_qr,date_first_detected,date_last_detected
543b64dbd7956eec19fbaecfe7224a5b,,1.0,2021-12-04,2024-06-16
8376d8d941e99e8a8ff85fd6b7c80b29,,1.0,2021-12-04,2024-06-16
0a976ea810b8c5c4baea2cceb82f9196,,1.0,2021-12-04,2024-06-16
f9916c064aebc11879f33446a81669f9,,1.0,2021-12-04,2024-06-16
cdc6690e72cc9ac670d23422364a3936,,1.0,2021-12-04,2024-06-16
6b9490079038ff98f2f404a63b82a31a,,1.0,2021-12-04,2024-06-16
7c54140137df30329285ce17cf40bf3d,,1.0,2021-12-04,2024-06-16
d8bf877761fe07756440bb6fb72c0d61,,1.0,2021-12-04,2024-06-16
822563ebeb60ab61f91774c27d9b6964,,1.0,2021-12-04,2024-06-16
5c1290f5ac12a769d5d627a991871c8f,,1.0,2021-12-04,2024-06-16
77bf25c1b53592a7a43052f8226e849f,,1.0,2021-12-04,2024-06-16
386a64b0a575fab4e357b973efcb763e,,1.0,2021-12-04,2024-06-16
b197c60524dbbacd57094ea5f27cd0cb,,1.0,2021-12-04,2024-06-16
aca90b740d90809e224544c3101978a9,,1.0,2021-12-04,2024-06-16
f45b6eaf66ea78d76e55cf1741b4ac1c,,1.0,2021-12-04,2024-06-16
04db09bae2e3475e33408534a3fce5a5,,1.0,2021-12-04,2024-06-16
84051c063bb73a0018b69411bdc8f8cc,,1.0,2021-12-04,2024-06-16
5d0cd976c49c6f3a4f97bc4a85236f95,,1.0,2021-12-04,2024-06-16
f228bb044c740877d3d44a140ce94d58,,1.0,2021-12-04,2024-06-16
e4c13ae33f35dab31230ddc066e154cb,,1.0,2021-12-04,2024-06-16
7e558527c22561f175494401a19d331d,,1.0,2021-12-04,2024-06-16
b4bd12b72e95e5b1acc07132f5dc7c11,,1.0,2021-12-04,2024-06-16
35118e5a5081876eed93de0024fda6de,,1.0,2021-12-04,2024-06-16
924b1e4e28d9fd556b18a95b5c669ea7,,1.0,2021-12-04,2024-06-16
b663241c4c02f5bbb1121b46d7afbf1d,,1.0,2021-12-04,2024-06-16
0b0b69b1ef13df2538145f2100792b0c,,1.0,2021-12-04,2024-06-16
74aa208ba693771ce4d7b0c1cb4ade7f,,1.0,2021-12-04,2024-06-16
bdb6c1bba40e05a6b9391b1dfd5e572c,,1.0,2021-12-04,2024-06-16
7bb87200df83b338760fdb42314b2226,,1.0,2021-12-04,2024-06-16
0a5dd393af6c5ea00cd9b8c1b6de2734,,1.0,2021-12-04,2024-06-16
b9277d00d1e5e61d218deb4ee69478e4,,1.0,2021-12-04,2024-06-16
64f725b980465505fcf341dfb89ba7df,,1.0,2021-12-04,2024-06-16
89896adce307b77d3816c2eecec308f2,,1.0,2021-12-04,2024-06-16
701c15246531f51fd84a566ed5b1a9cc,,1.0,2021-12-04,2024-06-16
aa91f816e4fbaae53ec99a8b5c12c471,,1.0,2021-12-04,2024-06-16
5b98e01898e5548192bf1251018e87bf,,1.0,2021-12-04,2024-06-16
db012050edb565885583cde427c6dc25,,1.0,2021-12-04,2024-06-16
636501f254996e5c67b0d879072396e5,,1.0,2021-12-04,2024-06-16
b69fd61970326caf779887abc8f8fbc2,,1.0,2021-12-04,2024-06-16
9eea8ec013f13fb0520f9e5d67c78592,,1.0,2021-12-04,2024-06-16
df1fde21545a3fdebc41e576b082979e,,1.0,2021-12-04,2024-06-16
164e04ba3777d5fa5f9a44b00e87e561,,1.0,2021-12-04,2024-06-16
16e80392779038e6f77cd20bbd3b8c94,,1.0,2021-12-04,2024-06-16
1c56dc011ac9fef11ee2cf46001cf720,,1.0,2021-12-04,2024-06-16
8d2aec2b7d5dd223b12e1fd65ce266f5,,1.0,2021-12-04,2024-06-16
78c88bde0042e2a0ea1462d49f1bf9d1,,1.0,2021-12-04,2024-06-16
fb78db582da44046d94fe3ec73f71767,,1.0,2021-12-04,2024-06-16
58eff03c636c2299b77601c6b6380502,,1.0,2021-12-04,2024-06-16
8d4a8f157bc0bbd2c5b60e2a2ff5772d,,1.0,2021-12-04,2024-06-16
474c1605187f231d91889f87a31a88ec,,1.0,2021-12-04,2024-06-16
bf3b046ad3b9d7cfb4d20b60d1837b6e,,1.0,2021-12-04,2024-06-16
0bb9c189e847c2659228ad2a6c441a9b,,1.0,2021-12-04,2024-06-16
e0ab099de3c3bb89cdc4e1bdcea170c3,,1.0,2021-12-04,2024-06-16
0be56570dc16719f15e74651b7a6594d,,1.0,2021-12-04,2024-06-16
958b93e1f7834e9c18f8d494e7de2d09,,1.0,2021-12-04,2024-06-16
91fc2a02b4c4b828707924872163f381,,1.0,2021-12-04,2024-06-16
1e435bdce923f087059e78650f393b66,,1.0,2021-12-04,2024-06-16
528ceaad04c49228ef4ea8d57ccd0921,,1.0,2021-12-04,2024-06-16
195197e6bdfff93db1fc25f0f07ce7a7,,1.0,2021-12-04,2024-06-16
d1ea50005eb85eec2c6b6d62c80a6994,,1.0,2021-12-04,2024-06-16
937d6a9005d80ebc94fb6d3f07369120,,1.0,2021-12-04,2024-06-16
0a146b57c19f30366e9c640620b0894c,,1.0,2021-12-04,2024-06-16
cbdfd89b0d6edb922521e08db4245781,,1.0,2021-12-04,2024-06-16
a3edac40032ab8c73569464991e646bd,,1.0,2021-12-04,2024-06-16
0008f1a1dc6adc19027b21549b35315e,,1.0,2021-12-04,2024-06-16
52ca0e355876df6cbaac0ddad4d298c2,,1.0,2021-12-04,2024-06-16
53fb84c4d174cdc4500fa473cb86cbda,,1.0,2021-12-04,2024-06-16
e93c95910707659a903d0bd81d7c42eb,,1.0,2021-12-04,2024-06-16
54f536298d6dfdcd53a2b71234975d90,,1.0,2021-12-04,2024-06-16
730e1aec77ce798efc2c0533e909d011,,1.0,2021-12-04,2024-06-16
8ab03853b3b2c8dd53ff99ecdb94cdc7,,1.0,2021-12-04,2024-06-16
e1a7c793fe6b039c7aff4a354bc5bc71,,1.0,2021-12-04,2024-06-16
1d1dd82b3100cd3e9fdd98f2cad574fb,,1.0,2021-12-04,2024-06-16
bec9fd0a688cd99e51cdb7d899313674,,1.0,2021-12-04,2024-06-16
f06b1b92bfb14f5b289b5bc23d88fac4,,1.0,2021-12-04,2024-06-16
60dcfb81d5489284ee15caae6fad4d13,,1.0,2021-12-04,2024-06-16
8509babae5ee49d8a17a9248e0a17cd9,,1.0,2021-12-04,2024-06-16
bf73377a439c28558dea5798a9d98e65,,1.0,2021-12-04,2024-06-16
44703e1ed9922004b94e99a256567084,,1.0,2021-12-04,2024-06-16
8bf04fd61c42bccf9195256673026394,,1.0,2021-12-04,2024-06-16
2a2943b896dde643b3603f0e95546a03,,1.0,2021-12-04,2024-06-16
d3e4523864e63a35cc5211b2b29ba94e,,1.0,2021-12-04,2024-06-16
4493db5d2909a32f6f20994d17efa148,,1.0,2021-12-04,2024-06-16
d664f3a7a2ddbbf6583a3fb9de44b4e9,,1.0,2021-12-04,2024-06-16
74d583adf4751549e143b6ad9cecc68b,,1.0,2021-12-04,2024-06-16
a460d29551b42c723f2b017e241ccdf0,,1.0,2021-12-04,2024-06-16
3059a15b5a70b6f929dd2dcf7a59a3d5,,1.0,2021-12-04,2024-06-16
2c3b91b86122a240694bb19fc37b3a51,,1.0,2021-12-04,2024-06-16
81eca0c546d38635045db682a3a69277,,1.0,2021-12-04,2024-06-16
2bfbf4f7296ba7a96a27837954c63a7d,,1.0,2021-12-04,2024-06-16
d56cbb5f706212ea8fcde0c180b52329,,1.0,2021-12-04,2024-06-16
b7c068aa364e68a872259caa3f87fa84,,1.0,2021-12-04,2024-06-16
482623648a9ee6ecba0892d66c1fe7d6,,1.0,2021-12-04,2024-06-16
57462cade24a733aa5aa9ec46b2f3842,,1.0,2021-12-04,2024-06-16
c1231ce4dfa70d3ec59bb4a5d35e1ecc,,1.0,2021-12-04,2024-06-16
f805792022d667bc44deca5dd71f97dd,,1.0,2021-12-04,2024-06-16
1e6daf581fcc731760b2602ed89ad45f,,1.0,2021-12-04,2024-06-16
633b600ac8037c511e74e6a213ddc8aa,,1.0,2021-12-04,2024-06-16
9a8e2008843c4ec139acb47741ade11e,,1.0,2021-12-04,2024-06-16
165b24ee9cb85f5a4baed803b258848d,,1.0,2021-12-04,2024-06-16
f33f108711e5b3a06e8caf47a4fc126c,,1.0,2021-12-04,2024-06-16
c6993301133e927e35adac74b39e9b58,,1.0,2021-12-04,2024-06-16
339abaefaa10a020bd930be9ae425b47,,1.0,2021-12-04,2024-06-16
6a89fcde8dfa144e88646458b8703724,,1.0,2021-12-04,2024-06-16
d7abe4a32da05aff2d8b0d36c0ea2692,,1.0,2021-12-04,2024-06-16
bf3512c565446e3841e6382158e06789,,1.0,2021-12-04,2024-06-16
be288732c243a4a4fd30be24de674851,,1.0,2021-12-04,2024-06-16
b30d8bd8ef4d89e61d5287b3f2e0bf0e,,1.0,2021-12-04,2024-06-16
b0ab6926203860e08219728cf93f5617,,1.0,2021-12-04,2024-06-16
975fe6482e3163a757cbf685f770ce85,,1.0,2021-12-04,2024-06-16
9dd554566874aad393e08499bf3b6683,,1.0,2021-12-04,2024-06-16
2fdc6dd3c170cb2d1df758b756c87d6c,,1.0,2021-12-04,2024-06-16
8f20c8005f93f9d76285494fa485547b,,1.0,2021-12-04,2024-06-16
02fd47d23bd7cd62157fb762fc0def2c,,1.0,2021-12-04,2024-06-16
7872926a81671ca5d555f549a4685e02,,1.0,2021-12-04,2024-06-16
f35d116efcde418ccdb3498f91c9225f,,1.0,2021-12-04,2024-06-16
2d1e312d6f72eadf6ce57bb2d7b2b436,,1.0,2021-12-04,2024-06-16
c4a354ed8fd8932c60d39cdc7e8bcf39,,1.0,2021-12-04,2024-06-16
5cb5bacc56b2405515c404fe1e7313ea,,1.0,2021-12-04,2024-06-16
39dddce68b386e8e9e6a5de17064c459,,1.0,2021-12-04,2024-06-16
dbd8f74501bfb9021f4fb8c3f920fb29,,1.0,2021-12-04,2024-06-16
543a3191071e33a0f600ca28fb456ba9,,1.0,2021-12-04,2024-06-16
a754f37e43c60fa216d41642a20b0f0d,,1.0,2021-12-04,2024-06-16
81453ed1df40ad651f1ae71b45c597e4,,1.0,2021-12-04,2024-06-16
9b4432d4374af89b13750dde008318d7,,1.0,2021-12-04,2024-06-16
ed601323037e65a6be71ecf666b7e0b5,,1.0,2021-12-04,2024-06-16
3d54731b25036fdf120518681ee47669,,1.0,2021-12-04,2024-06-16
54444d2c17f058204c6cf28cad15b530,,1.0,2021-12-04,2024-06-16
488cab3bebb8f867cdfee6ebb422cec2,,1.0,2021-12-04,2024-06-16
376276962081cb72d5f61fc7ea3b196d,,1.0,2021-12-04,2024-06-16
1f9cd12e2ddc487701da38e7edf171ee,,1.0,2021-12-04,2024-06-16
e1f075f006ccef8ebb59a5a282857ad7,,1.0,2021-12-04,2024-06-16
6f8257308da8bbca7b811dd026fd3ba1,,1.0,2021-12-04,2024-06-16
d0774013012cbd60706ae17fd2bebfcd,,1.0,2021-12-04,2024-06-16
08bd6e8e91232f73022b86267aaa675b,,1.0,2021-12-04,2024-06-16
920cbdeaf8b49b2ee46b6567a9a0db3e,,1.0,2021-12-04,2024-06-16
494cf249ef09e72f6962d4d6a5b16537,,1.0,2021-12-04,2024-06-16
e6de700b079943a4de1320d71f66ab52,,1.0,2021-12-04,2024-06-16
a1a7c5cb43c36fcc066df8b6c0f720cb,,1.0,2021-12-04,2024-06-16
68d7538a3086017e1254d4dbe1d87d74,,1.0,2021-12-04,2024-06-16
36382ec1e3e8a3a16cf0020e1feb4ea7,,1.0,2021-12-04,2024-06-16
19d56019bb889f012ccc14a689043044,,1.0,2021-12-04,2024-06-16
72256284182e80f4020586ce34532397,,1.0,2021-12-04,2024-06-16
0a5bb3cd56f8cbb513b988db67048e5d,,1.0,2021-12-04,2024-06-16
3add0400ffa10644e86f522c28b6dc5d,,1.0,2021-12-04,2024-06-16
a43c1c11c4b067d905a9910d1c276fce,,1.0,2021-12-04,2024-06-16
53b0d65a55379e83e67770ac74f54df1,,1.0,2021-12-04,2024-06-16
0554f2a8ea0acfeee318d95fec767b2d,,1.0,2021-12-04,2024-06-16
1e7e3ec1cd058f87ca329c93c0b4c722,,1.0,2021-12-04,2024-06-16
b74aedd5978e0dc48fff015e8ae69c09,,1.0,2021-12-04,2024-06-16
0fac2f0719b0585472101f7c596c6c42,,1.0,2021-12-04,2024-06-16
3cd1d32609daa27544c175bf1d70dec1,,1.0,2021-12-04,2024-06-16
99f173131348c1ce3dd10130db15da35,,1.0,2021-12-04,2024-06-16
c781c5c87173455cf6284675097138b8,,1.0,2021-12-04,2024-06-16
